category,sale_date,daily_qty,rolling_30day_avg
Technology,2011-05-31,44,15.13
Technology,2011-06-01,39,16.33
Technology,2011-06-02,44,17.20
Technology,2011-06-03,20,17.33
Technology,2011-06-04,10,17.27
Technology,2011-06-05,5,17.23
Technology,2011-06-06,28,17.70
Technology,2011-06-07,35,18.80
Technology,2011-06-08,41,19.90
Technology,2011-06-09,21,19.50
Technology,2011-06-10,17,19.07
Technology,2011-06-13,20,19.57
Technology,2011-06-14,13,19.73
Technology,2011-06-15,11,19.33
Technology,2011-06-16,10,19.60
Technology,2011-06-17,23,20.27
Technology,2011-06-18,30,21.00
Technology,2011-06-20,29,21.47
Technology,2011-06-21,33,21.90
Technology,2011-06-22,44,23.20
Technology,2011-06-23,17,23.70
Technology,2011-06-24,27,24.07
Technology,2011-06-25,22,24.70
Technology,2011-06-27,31,24.63
Technology,2011-06-28,9,24.10
Technology,2011-06-29,23,24.43
Technology,2011-06-30,11,24.47
Technology,2011-07-01,2,23.63
Technology,2011-07-02,4,23.17
Technology,2011-07-04,1,22.13
Technology,2011-07-05,13,21.10
Technology,2011-07-06,11,20.17
Technology,2011-07-07,22,19.43
Technology,2011-07-08,10,19.10
Technology,2011-07-09,1,18.80
Technology,2011-07-11,23,19.40
Technology,2011-07-12,25,19.30
Technology,2011-07-13,6,18.33
Technology,2011-07-14,17,17.53
Technology,2011-07-15,10,17.17
Technology,2011-07-16,5,16.77
Technology,2011-07-17,2,16.17
Technology,2011-07-18,6,15.93
Technology,2011-07-19,17,16.13
Technology,2011-07-20,20,16.47
Technology,2011-07-21,20,16.37
Technology,2011-07-22,6,15.57
Technology,2011-07-23,41,15.97
Technology,2011-07-25,7,15.10
Technology,2011-07-26,37,14.87
Technology,2011-07-27,41,15.67
Technology,2011-07-28,2,14.83
Technology,2011-07-29,8,14.37
Technology,2011-07-30,3,13.43
Technology,2011-07-31,3,13.23
Technology,2011-08-01,20,13.13
Technology,2011-08-02,13,13.20
Technology,2011-08-03,20,13.80
Technology,2011-08-04,47,15.23
Technology,2011-08-05,17,15.77
Technology,2011-08-06,7,15.57
Technology,2011-08-08,40,16.53
Technology,2011-08-09,25,16.63
Technology,2011-08-10,29,17.27
Technology,2011-08-11,32,18.30
Technology,2011-08-12,70,19.87
Technology,2011-08-13,2,19.10
Technology,2011-08-15,20,19.57
Technology,2011-08-16,25,19.83
Technology,2011-08-17,11,19.87
Technology,2011-08-18,43,21.13
Technology,2011-08-19,9,21.37
Technology,2011-08-21,3,21.27
Technology,2011-08-22,28,21.63
Technology,2011-08-23,19,21.60
Technology,2011-08-24,21,21.63
Technology,2011-08-25,46,22.97
Technology,2011-08-26,15,22.10
Technology,2011-08-27,20,22.53
Technology,2011-08-29,22,22.03
Technology,2011-08-30,17,21.23
Technology,2011-08-31,14,21.63
Technology,2011-09-01,14,21.83
Technology,2011-09-02,35,22.90
Technology,2011-09-03,2,22.87
Technology,2011-09-05,9,22.50
Technology,2011-09-06,35,23.23
Technology,2011-09-07,27,23.47
Technology,2011-09-08,43,23.33
Technology,2011-09-09,22,23.50
Technology,2011-09-10,3,23.37
Technology,2011-09-11,3,22.13
Technology,2011-09-12,42,22.70
Technology,2011-09-13,22,22.47
Technology,2011-09-14,46,22.93
Technology,2011-09-15,16,21.13
Technology,2011-09-16,12,21.47
Technology,2011-09-17,17,21.37
Technology,2011-09-18,1,20.57
Technology,2011-09-19,25,21.03
Technology,2011-09-20,41,20.97
Technology,2011-09-21,18,21.27
Technology,2011-09-22,15,21.67
Technology,2011-09-23,12,21.13
Technology,2011-09-24,5,20.67
Technology,2011-09-25,10,20.30
Technology,2011-09-26,36,19.97
Technology,2011-09-27,33,20.57
Technology,2011-09-28,15,20.40
Technology,2011-09-29,2,19.73
Technology,2011-09-30,7,19.40
Technology,2011-10-01,6,19.13
Technology,2011-10-02,6,18.87
Technology,2011-10-03,29,18.67
Technology,2011-10-04,34,19.73
Technology,2011-10-05,10,19.77
Technology,2011-10-06,38,19.87
Technology,2011-10-07,36,20.17
Technology,2011-10-08,15,19.23
Technology,2011-10-09,1,18.53
Technology,2011-10-10,40,19.77
Technology,2011-10-11,10,20.00
Technology,2011-10-12,11,18.97
Technology,2011-10-13,17,18.80
Technology,2011-10-14,36,18.47
Technology,2011-10-15,14,18.40
Technology,2011-10-16,8,18.27
Technology,2011-10-17,11,18.07
Technology,2011-10-18,19,18.67
Technology,2011-10-19,28,18.77
Technology,2011-10-20,13,17.83
Technology,2011-10-21,8,17.50
Technology,2011-10-22,7,17.23
Technology,2011-10-24,10,17.17
Technology,2011-10-25,26,17.87
Technology,2011-10-26,20,18.20
Technology,2011-10-27,35,18.17
Technology,2011-10-28,8,17.33
Technology,2011-10-29,9,17.13
Technology,2011-10-31,19,17.70
Technology,2011-11-01,53,19.23
Technology,2011-11-02,51,20.73
Technology,2011-11-03,27,21.43
Technology,2011-11-04,53,22.23
Technology,2011-11-05,29,22.07
Technology,2011-11-06,5,21.90
Technology,2011-11-07,23,21.40
Technology,2011-11-08,12,20.60
Technology,2011-11-09,34,21.23
Technology,2011-11-10,23,21.97
Technology,2011-11-11,64,22.77
Technology,2011-11-12,5,22.60
Technology,2011-11-14,30,23.23
Technology,2011-11-15,27,23.57
Technology,2011-11-16,16,22.90
Technology,2011-11-17,20,23.10
Technology,2011-11-18,22,23.57
Technology,2011-11-19,37,24.43
Technology,2011-11-20,6,24.00
Technology,2011-11-21,23,23.83
Technology,2011-11-22,17,23.97
Technology,2011-11-23,37,24.93
Technology,2011-11-24,28,25.63
Technology,2011-11-25,61,27.33
Technology,2011-11-26,20,27.13
Technology,2011-11-28,29,27.43
Technology,2011-11-29,35,27.43
Technology,2011-11-30,23,27.93
Technology,2011-12-01,27,28.53
Technology,2011-12-02,32,28.97
Technology,2011-12-03,28,28.13
Technology,2011-12-04,2,26.50
Technology,2011-12-05,53,27.37
Technology,2011-12-06,31,26.63
Technology,2011-12-07,15,26.17
Technology,2011-12-08,51,27.70
Technology,2011-12-09,38,28.20
Technology,2011-12-10,11,28.17
Technology,2011-12-11,3,27.13
Technology,2011-12-12,13,26.80
Technology,2011-12-13,27,25.57
Technology,2011-12-14,35,26.57
Technology,2011-12-15,39,26.87
Technology,2011-12-16,39,27.27
Technology,2011-12-17,20,27.40
Technology,2011-12-19,35,27.90
Technology,2011-12-20,55,29.00
Technology,2011-12-21,21,28.47
Technology,2011-12-22,41,29.63
Technology,2011-12-23,40,30.20
Technology,2011-12-24,21,30.33
Technology,2011-12-25,2,29.17
Technology,2011-12-26,29,29.20
Technology,2011-12-27,43,28.60
Technology,2011-12-28,82,30.67
Technology,2011-12-29,54,31.50
Technology,2011-12-30,29,31.30
Technology,2011-12-31,27,31.43
Technology,2012-01-02,36,31.73
Technology,2012-01-03,11,31.03
Technology,2012-01-04,11,30.47
Technology,2012-01-05,20,31.07
Technology,2012-01-06,2,29.37
Technology,2012-01-07,6,28.53
Technology,2012-01-09,10,28.37
Technology,2012-01-10,8,26.93
Technology,2012-01-11,18,26.27
Technology,2012-01-12,24,26.70
Technology,2012-01-13,22,27.33
Technology,2012-01-14,12,27.30
Technology,2012-01-16,34,27.53
Technology,2012-01-17,16,26.90
Technology,2012-01-18,5,25.77
Technology,2012-01-19,7,24.70
Technology,2012-01-20,5,24.20
Technology,2012-01-21,3,23.13
Technology,2012-01-22,1,21.33
Technology,2012-01-23,26,21.50
Technology,2012-01-24,15,20.63
Technology,2012-01-25,2,19.37
Technology,2012-01-26,12,19.07
Technology,2012-01-27,20,19.67
Technology,2012-01-28,14,19.17
Technology,2012-01-30,3,17.83
Technology,2012-01-31,6,15.30
Technology,2012-02-01,17,14.07
Technology,2012-02-02,28,14.03
Technology,2012-02-03,3,13.23
Technology,2012-02-04,12,12.43
Technology,2012-02-06,7,12.30
Technology,2012-02-07,9,12.23
Technology,2012-02-08,9,11.87
Technology,2012-02-09,22,12.53
Technology,2012-02-10,16,12.87
Technology,2012-02-13,19,13.17
Technology,2012-02-14,22,13.63
Technology,2012-02-15,38,14.30
Technology,2012-02-16,5,13.67
Technology,2012-02-17,22,13.67
Technology,2012-02-18,19,13.90
Technology,2012-02-20,5,12.93
Technology,2012-02-21,12,12.80
Technology,2012-02-22,11,13.00
Technology,2012-02-23,8,13.03
Technology,2012-02-24,11,13.23
Technology,2012-02-25,4,13.27
Technology,2012-02-27,13,13.67
Technology,2012-02-28,19,13.43
Technology,2012-02-29,5,13.10
Technology,2012-03-01,16,13.57
Technology,2012-03-02,23,13.93
Technology,2012-03-05,20,13.93
Technology,2012-03-06,7,13.70
Technology,2012-03-07,30,14.60
Technology,2012-03-08,7,14.63
Technology,2012-03-09,18,14.67
Technology,2012-03-10,14,14.20
Technology,2012-03-12,15,14.60
Technology,2012-03-13,19,14.83
Technology,2012-03-14,23,15.37
Technology,2012-03-15,38,16.33
Technology,2012-03-16,24,16.83
Technology,2012-03-17,1,16.13
Technology,2012-03-19,13,16.03
Technology,2012-03-20,43,16.83
Technology,2012-03-21,16,16.63
Technology,2012-03-22,20,16.03
Technology,2012-03-23,23,16.63
Technology,2012-03-24,2,15.97
Technology,2012-03-26,24,16.13
Technology,2012-03-27,29,16.93
Technology,2012-03-28,4,16.67
Technology,2012-03-29,10,16.63
Technology,2012-03-30,13,16.80
Technology,2012-03-31,12,16.83
Technology,2012-04-01,7,16.93
Technology,2012-04-02,34,17.63
Technology,2012-04-03,3,17.10
Technology,2012-04-04,12,17.33
Technology,2012-04-05,32,17.87
Technology,2012-04-06,26,17.97
Technology,2012-04-07,19,17.93
Technology,2012-04-09,16,18.23
Technology,2012-04-10,15,17.73
Technology,2012-04-11,12,17.90
Technology,2012-04-12,16,17.83
Technology,2012-04-13,38,18.63
Technology,2012-04-14,11,18.50
Technology,2012-04-15,12,18.27
Technology,2012-04-16,33,18.60
Technology,2012-04-17,23,18.10
Technology,2012-04-18,48,18.90
Technology,2012-04-19,10,19.20
Technology,2012-04-20,27,19.67
Technology,2012-04-21,10,18.57
Technology,2012-04-22,21,18.73
Technology,2012-04-23,20,18.73
Technology,2012-04-24,2,18.03
Technology,2012-04-25,8,18.23
Technology,2012-04-26,11,17.80
Technology,2012-04-27,20,17.50
Technology,2012-04-28,18,17.97
Technology,2012-04-30,26,18.50
Technology,2012-05-01,10,18.40
Technology,2012-05-02,8,18.27
Technology,2012-05-03,16,18.57
Technology,2012-05-04,27,18.33
Technology,2012-05-06,7,18.47
Technology,2012-05-07,44,19.53
Technology,2012-05-08,32,19.53
Technology,2012-05-09,21,19.37
Technology,2012-05-10,38,20.00
Technology,2012-05-11,31,20.50
Technology,2012-05-12,18,20.60
Technology,2012-05-13,2,20.27
Technology,2012-05-14,12,20.13
Technology,2012-05-15,14,19.33
Technology,2012-05-16,25,19.80
Technology,2012-05-17,15,19.90
Technology,2012-05-18,11,19.17
Technology,2012-05-19,5,18.57
Technology,2012-05-21,13,17.40
Technology,2012-05-22,28,18.00
Technology,2012-05-23,22,17.83
Technology,2012-05-24,23,18.27
Technology,2012-05-25,29,18.53
Technology,2012-05-26,22,18.60
Technology,2012-05-28,11,18.90
Technology,2012-05-29,13,19.07
Technology,2012-05-30,27,19.60
Technology,2012-05-31,44,20.40
Technology,2012-06-01,13,20.23
Technology,2012-06-02,8,19.63
Technology,2012-06-04,25,20.13
Technology,2012-06-05,33,20.97
Technology,2012-06-06,28,21.37
Technology,2012-06-07,14,20.93
Technology,2012-06-08,23,21.47
Technology,2012-06-09,22,20.73
Technology,2012-06-10,3,19.77
Technology,2012-06-11,36,20.27
Technology,2012-06-12,33,20.10
Technology,2012-06-13,39,20.37
Technology,2012-06-14,27,20.67
Technology,2012-06-15,32,21.67
Technology,2012-06-16,14,21.73
Technology,2012-06-17,6,21.47
Technology,2012-06-18,44,22.10
Technology,2012-06-19,31,22.63
Technology,2012-06-20,42,23.67
Technology,2012-06-21,15,24.00
Technology,2012-06-22,38,24.83
Technology,2012-06-23,19,24.53
Technology,2012-06-25,54,25.60
Technology,2012-06-26,41,26.20
Technology,2012-06-27,39,26.53
Technology,2012-06-28,3,25.90
Technology,2012-06-29,35,26.70
Technology,2012-07-01,11,26.63
Technology,2012-07-02,14,26.20
Technology,2012-07-03,14,25.20
Technology,2012-07-04,26,25.63
Technology,2012-07-05,27,26.27
Technology,2012-07-06,14,25.90
Technology,2012-07-07,12,25.20
Technology,2012-07-09,12,24.67
Technology,2012-07-10,10,24.53
Technology,2012-07-11,17,24.33
Technology,2012-07-12,19,24.23
Technology,2012-07-13,18,24.73
Technology,2012-07-14,12,23.93
Technology,2012-07-16,23,23.60
Technology,2012-07-17,18,22.90
Technology,2012-07-18,35,23.17
Technology,2012-07-19,6,22.30
Technology,2012-07-20,22,22.57
Technology,2012-07-21,14,22.83
Technology,2012-07-23,15,21.87
Technology,2012-07-24,36,22.03
Technology,2012-07-25,9,20.93
Technology,2012-07-26,6,20.63
Technology,2012-07-27,15,19.87
Technology,2012-07-28,8,19.50
Technology,2012-07-30,19,18.33
Technology,2012-07-31,21,17.67
Technology,2012-08-01,27,17.27
Technology,2012-08-02,28,18.10
Technology,2012-08-03,42,18.33
Technology,2012-08-06,45,19.47
Technology,2012-08-07,21,19.70
Technology,2012-08-08,26,20.10
Technology,2012-08-09,33,20.33
Technology,2012-08-10,61,21.47
Technology,2012-08-11,2,21.07
Technology,2012-08-12,5,20.83
Technology,2012-08-13,9,20.73
Technology,2012-08-14,41,21.77
Technology,2012-08-15,14,21.67
Technology,2012-08-16,54,22.83
Technology,2012-08-17,14,22.70
Technology,2012-08-18,31,23.33
Technology,2012-08-20,43,24.00
Technology,2012-08-21,14,23.87
Technology,2012-08-22,21,23.40
Technology,2012-08-23,27,24.10
Technology,2012-08-24,40,24.70
Technology,2012-08-25,10,24.57
Technology,2012-08-26,8,24.33
Technology,2012-08-27,37,24.37
Technology,2012-08-28,28,25.00
Technology,2012-08-29,72,27.20
Technology,2012-08-30,8,26.97
Technology,2012-08-31,40,28.03
Technology,2012-09-01,6,27.60
Technology,2012-09-02,13,27.33
Technology,2012-09-03,45,27.93
Technology,2012-09-04,33,28.10
Technology,2012-09-05,41,28.07
Technology,2012-09-06,41,27.93
Technology,2012-09-07,48,28.83
Technology,2012-09-08,16,28.50
Technology,2012-09-09,3,27.50
Technology,2012-09-10,32,26.53
Technology,2012-09-11,18,27.07
Technology,2012-09-12,17,27.47
Technology,2012-09-13,44,28.63
Technology,2012-09-14,30,28.27
Technology,2012-09-15,22,28.53
Technology,2012-09-16,9,27.03
Technology,2012-09-17,37,27.80
Technology,2012-09-18,51,28.47
Technology,2012-09-19,29,28.00
Technology,2012-09-20,13,27.97
Technology,2012-09-21,52,29.00
Technology,2012-09-22,15,28.60
Technology,2012-09-23,2,27.33
Technology,2012-09-24,52,28.73
Technology,2012-09-25,47,30.03
Technology,2012-09-26,47,30.37
Technology,2012-09-27,30,30.43
Technology,2012-09-28,58,29.97
Technology,2012-09-29,18,30.30
Technology,2012-09-30,14,29.43
Technology,2012-10-01,39,30.53
Technology,2012-10-02,21,30.80
Technology,2012-10-03,42,30.70
Technology,2012-10-04,21,30.30
Technology,2012-10-05,53,30.70
Technology,2012-10-06,24,30.13
Technology,2012-10-09,32,29.60
Technology,2012-10-10,20,29.73
Technology,2012-10-11,28,30.57
Technology,2012-10-12,37,30.73
Technology,2012-10-13,16,30.67
Technology,2012-10-15,23,30.87
Technology,2012-10-16,28,30.33
Technology,2012-10-17,35,30.50
Technology,2012-10-18,32,30.83
Technology,2012-10-19,22,31.27
Technology,2012-10-20,10,30.37
Technology,2012-10-22,13,29.10
Technology,2012-10-23,59,30.10
Technology,2012-10-24,43,31.10
Technology,2012-10-25,52,31.10
Technology,2012-10-26,23,31.37
Technology,2012-10-27,20,31.97
Technology,2012-10-29,26,31.10
Technology,2012-10-30,56,31.40
Technology,2012-10-31,17,30.40
Technology,2012-11-01,31,30.43
Technology,2012-11-02,41,29.87
Technology,2012-11-03,22,30.00
Technology,2012-11-05,39,30.83
Technology,2012-11-06,13,29.97
Technology,2012-11-07,13,29.70
Technology,2012-11-08,49,29.93
Technology,2012-11-09,55,31.07
Technology,2012-11-10,37,30.53
Technology,2012-11-11,6,29.93
Technology,2012-11-12,25,29.70
Technology,2012-11-13,76,31.57
Technology,2012-11-14,30,31.63
Technology,2012-11-15,55,32.23
Technology,2012-11-16,36,32.90
Technology,2012-11-17,13,32.57
Technology,2012-11-19,25,32.47
Technology,2012-11-20,55,33.13
Technology,2012-11-21,37,33.30
Technology,2012-11-22,19,33.20
Technology,2012-11-23,19,33.50
Technology,2012-11-24,15,33.57
Technology,2012-11-25,3,31.70
Technology,2012-11-26,14,30.73
Technology,2012-11-27,63,31.10
Technology,2012-11-28,29,31.30
Technology,2012-11-29,21,31.33
Technology,2012-11-30,27,31.37
Technology,2012-12-01,32,30.57
Technology,2012-12-03,54,31.80
Technology,2012-12-04,43,32.20
Technology,2012-12-05,18,31.43
Technology,2012-12-06,47,32.27
Technology,2012-12-07,38,32.23
Technology,2012-12-08,21,32.50
Technology,2012-12-09,2,32.13
Technology,2012-12-10,31,31.53
Technology,2012-12-11,48,31.30
Technology,2012-12-12,13,30.50
Technology,2012-12-13,41,31.67
Technology,2012-12-14,19,31.47
Technology,2012-12-15,27,29.83
Technology,2012-12-16,2,28.90
Technology,2012-12-17,52,28.80
Technology,2012-12-18,12,28.00
Technology,2012-12-19,63,29.67
Technology,2012-12-20,51,30.53
Technology,2012-12-21,34,29.83
Technology,2012-12-22,17,29.17
Technology,2012-12-24,40,29.87
Technology,2012-12-25,59,31.20
Technology,2012-12-26,32,31.77
Technology,2012-12-27,68,33.93
Technology,2012-12-28,43,34.90
Technology,2012-12-29,4,32.93
Technology,2012-12-30,12,32.37
Technology,2012-12-31,13,32.10
Technology,2013-01-01,19,31.83
Technology,2013-01-02,40,32.10
Technology,2013-01-03,16,30.83
Technology,2013-01-04,26,30.27
Technology,2013-01-05,8,29.93
Technology,2013-01-06,4,28.50
Technology,2013-01-07,12,27.63
Technology,2013-01-08,13,27.37
Technology,2013-01-09,23,28.07
Technology,2013-01-10,30,28.03
Technology,2013-01-11,7,26.67
Technology,2013-01-12,4,26.37
Technology,2013-01-14,6,25.20
Technology,2013-01-15,17,25.13
Technology,2013-01-16,20,24.90
Technology,2013-01-17,14,25.30
Technology,2013-01-18,13,24.00
Technology,2013-01-19,7,23.83
Technology,2013-01-20,1,21.77
Technology,2013-01-21,12,20.47
Technology,2013-01-22,9,19.63
Technology,2013-01-23,6,19.27
Technology,2013-01-24,7,18.17
Technology,2013-01-25,15,16.70
Technology,2013-01-26,3,15.73
Technology,2013-01-27,8,13.73
Technology,2013-01-28,23,13.07
Technology,2013-01-29,15,13.43
Technology,2013-01-30,18,13.63
Technology,2013-01-31,21,13.90
Technology,2013-02-01,2,13.33
Technology,2013-02-02,7,12.23
Technology,2013-02-04,4,11.83
Technology,2013-02-05,31,12.00
Technology,2013-02-06,33,12.83
Technology,2013-02-07,31,13.73
Technology,2013-02-08,25,14.17
Technology,2013-02-09,9,14.03
Technology,2013-02-10,1,13.30
Technology,2013-02-11,24,13.10
Technology,2013-02-12,12,13.27
Technology,2013-02-13,7,13.37
Technology,2013-02-14,23,13.93
Technology,2013-02-15,17,13.93
Technology,2013-02-16,4,13.40
Technology,2013-02-18,18,13.53
Technology,2013-02-19,20,13.77
Technology,2013-02-20,19,14.17
Technology,2013-02-21,7,14.37
Technology,2013-02-22,10,14.30
Technology,2013-02-23,6,14.20
Technology,2013-02-25,20,14.67
Technology,2013-02-26,15,14.93
Technology,2013-02-27,25,15.27
Technology,2013-03-01,17,15.73
Technology,2013-03-02,10,15.80
Technology,2013-03-03,3,15.13
Technology,2013-03-04,35,15.80
Technology,2013-03-05,24,16.00
Technology,2013-03-06,27,16.20
Technology,2013-03-07,38,17.40
Technology,2013-03-08,20,17.83
Technology,2013-03-09,16,18.23
Technology,2013-03-10,5,17.37
Technology,2013-03-11,36,17.47
Technology,2013-03-12,22,17.17
Technology,2013-03-13,13,16.77
Technology,2013-03-14,19,17.10
Technology,2013-03-15,12,17.47
Technology,2013-03-16,6,16.87
Technology,2013-03-18,26,17.33
Technology,2013-03-19,31,18.13
Technology,2013-03-20,15,17.87
Technology,2013-03-21,7,17.53
Technology,2013-03-22,23,18.17
Technology,2013-03-23,37,18.80
Technology,2013-03-25,22,18.87
Technology,2013-03-26,9,18.53
Technology,2013-03-27,16,18.83
Technology,2013-03-28,19,19.13
Technology,2013-03-29,5,19.10
Technology,2013-03-30,15,18.93
Technology,2013-04-01,32,19.50
Technology,2013-04-02,18,19.27
Technology,2013-04-03,6,18.90
Technology,2013-04-04,17,19.13
Technology,2013-04-05,31,20.07
Technology,2013-04-06,3,19.00
Technology,2013-04-07,9,18.50
Technology,2013-04-08,22,18.33
Technology,2013-04-09,32,18.13
Technology,2013-04-10,13,17.90
Technology,2013-04-11,20,18.03
Technology,2013-04-12,23,18.63
Technology,2013-04-13,2,17.50
Technology,2013-04-14,9,17.07
Technology,2013-04-15,26,17.50
Technology,2013-04-16,37,18.10
Technology,2013-04-17,21,18.40
Technology,2013-04-18,29,19.17
Technology,2013-04-19,12,18.70
Technology,2013-04-20,14,18.13
Technology,2013-04-22,13,18.07
Technology,2013-04-23,22,18.57
Technology,2013-04-24,17,18.37
Technology,2013-04-25,14,17.60
Technology,2013-04-26,26,17.73
Technology,2013-04-27,1,17.47
Technology,2013-04-29,12,17.33
Technology,2013-04-30,26,17.57
Technology,2013-05-01,15,17.90
Technology,2013-05-02,11,17.77
Technology,2013-05-03,38,17.97
Technology,2013-05-04,18,17.97
Technology,2013-05-05,7,18.00
Technology,2013-05-06,11,17.80
Technology,2013-05-07,34,17.90
Technology,2013-05-08,22,18.53
Technology,2013-05-09,21,18.93
Technology,2013-05-10,20,18.87
Technology,2013-05-11,14,18.27
Technology,2013-05-13,17,18.40
Technology,2013-05-14,17,18.30
Technology,2013-05-15,55,19.37
Technology,2013-05-16,26,20.17
Technology,2013-05-17,28,20.80
Technology,2013-05-18,12,20.33
Technology,2013-05-19,3,19.20
Technology,2013-05-20,14,18.97
Technology,2013-05-21,32,19.07
Technology,2013-05-22,29,19.63
Technology,2013-05-23,21,19.87
Technology,2013-05-24,51,21.13
Technology,2013-05-27,37,21.63
Technology,2013-05-28,42,22.47
Technology,2013-05-29,40,23.33
Technology,2013-05-30,41,23.83
Technology,2013-05-31,36,25.00
Technology,2013-06-01,30,25.60
Technology,2013-06-02,8,25.00
Technology,2013-06-03,12,24.90
Technology,2013-06-04,53,26.30
Technology,2013-06-05,55,26.87
Technology,2013-06-06,27,27.17
Technology,2013-06-07,75,29.43
Technology,2013-06-08,22,29.80
Technology,2013-06-10,44,30.13
Technology,2013-06-11,55,31.23
Technology,2013-06-12,46,32.07
Technology,2013-06-13,43,32.83
Technology,2013-06-14,70,34.70
Technology,2013-06-15,38,35.40
Technology,2013-06-16,6,35.03
Technology,2013-06-17,68,35.47
Technology,2013-06-18,59,36.57
Technology,2013-06-19,59,37.60
Technology,2013-06-20,18,37.80
Technology,2013-06-21,40,39.03
Technology,2013-06-22,8,38.83
Technology,2013-06-23,14,38.23
Technology,2013-06-24,71,39.63
Technology,2013-06-25,51,40.63
Technology,2013-06-26,21,39.63
Technology,2013-06-27,49,40.03
Technology,2013-06-28,46,40.17
Technology,2013-06-29,13,39.27
Technology,2013-06-30,4,38.03
Technology,2013-07-01,29,37.80
Technology,2013-07-02,41,38.17
Technology,2013-07-03,38,39.17
Technology,2013-07-04,16,39.30
Technology,2013-07-05,7,37.77
Technology,2013-07-06,20,36.60
Technology,2013-07-08,29,36.67
Technology,2013-07-09,23,34.93
Technology,2013-07-10,16,34.73
Technology,2013-07-11,35,34.43
Technology,2013-07-12,25,33.43
Technology,2013-07-13,8,32.17
Technology,2013-07-14,4,30.87
Technology,2013-07-15,39,29.83
Technology,2013-07-16,34,29.70
Technology,2013-07-17,15,30.00
Technology,2013-07-18,17,28.30
Technology,2013-07-19,31,27.37
Technology,2013-07-20,15,25.90
Technology,2013-07-21,5,25.47
Technology,2013-07-22,46,25.67
Technology,2013-07-23,24,26.20
Technology,2013-07-24,11,26.10
Technology,2013-07-25,23,24.50
Technology,2013-07-26,30,23.80
Technology,2013-07-27,3,23.20
Technology,2013-07-28,9,21.87
Technology,2013-07-29,37,21.57
Technology,2013-07-30,15,21.63
Technology,2013-07-31,24,22.30
Technology,2013-08-01,37,22.57
Technology,2013-08-02,52,22.93
Technology,2013-08-03,20,22.33
Technology,2013-08-04,21,22.50
Technology,2013-08-05,17,22.83
Technology,2013-08-06,40,23.50
Technology,2013-08-07,34,23.67
Technology,2013-08-08,12,23.30
Technology,2013-08-09,38,24.03
Technology,2013-08-10,6,23.07
Technology,2013-08-11,6,22.43
Technology,2013-08-12,51,23.87
Technology,2013-08-13,36,24.93
Technology,2013-08-14,28,24.57
Technology,2013-08-15,46,24.97
Technology,2013-08-16,37,25.70
Technology,2013-08-17,3,25.23
Technology,2013-08-19,30,25.20
Technology,2013-08-20,34,25.83
Technology,2013-08-21,40,27.00
Technology,2013-08-22,63,27.57
Technology,2013-08-23,20,27.43
Technology,2013-08-24,33,28.17
Technology,2013-08-26,30,28.40
Technology,2013-08-27,54,29.20
Technology,2013-08-28,40,30.43
Technology,2013-08-29,24,30.93
Technology,2013-08-30,22,30.43
Technology,2013-08-31,29,30.90
Technology,2013-09-02,28,31.03
Technology,2013-09-03,43,31.23
Technology,2013-09-04,38,30.77
Technology,2013-09-05,38,31.37
Technology,2013-09-06,55,32.50
Technology,2013-09-07,10,32.27
Technology,2013-09-09,38,32.20
Technology,2013-09-10,45,32.57
Technology,2013-09-11,55,34.00
Technology,2013-09-12,59,34.70
Technology,2013-09-13,45,36.00
Technology,2013-09-14,54,37.60
Technology,2013-09-15,5,36.07
Technology,2013-09-16,52,36.60
Technology,2013-09-17,21,36.37
Technology,2013-09-18,25,35.67
Technology,2013-09-19,45,35.93
Technology,2013-09-20,71,38.20
Technology,2013-09-21,38,38.47
Technology,2013-09-23,17,37.90
Technology,2013-09-24,52,38.30
Technology,2013-09-25,40,37.53
Technology,2013-09-26,69,39.17
Technology,2013-09-27,49,39.70
Technology,2013-09-28,13,39.13
Technology,2013-09-30,29,38.30
Technology,2013-10-01,18,37.57
Technology,2013-10-02,21,37.47
Technology,2013-10-03,30,37.73
Technology,2013-10-04,18,37.37
Technology,2013-10-05,26,37.30
Technology,2013-10-06,2,35.93
Technology,2013-10-07,37,35.90
Technology,2013-10-08,21,35.33
Technology,2013-10-09,42,34.90
Technology,2013-10-10,24,35.37
Technology,2013-10-11,44,35.57
Technology,2013-10-12,14,34.53
Technology,2013-10-13,4,32.83
Technology,2013-10-14,19,31.50
Technology,2013-10-15,61,32.03
Technology,2013-10-16,48,31.83
Technology,2013-10-17,35,32.83
Technology,2013-10-18,39,32.40
Technology,2013-10-21,32,32.77
Technology,2013-10-22,41,33.30
Technology,2013-10-23,27,32.70
Technology,2013-10-24,9,30.63
Technology,2013-10-25,29,30.33
Technology,2013-10-26,12,30.17
Technology,2013-10-28,7,28.67
Technology,2013-10-29,55,29.17
Technology,2013-10-30,50,28.53
Technology,2013-10-31,38,28.17
Technology,2013-11-01,57,29.63
Technology,2013-11-02,10,29.00
Technology,2013-11-04,39,29.70
Technology,2013-11-05,29,29.97
Technology,2013-11-06,60,30.97
Technology,2013-11-07,25,31.20
Technology,2013-11-08,58,32.27
Technology,2013-11-09,36,33.40
Technology,2013-11-10,3,32.27
Technology,2013-11-11,91,34.60
Technology,2013-11-12,31,34.23
Technology,2013-11-13,31,34.47
Technology,2013-11-14,21,33.70
Technology,2013-11-15,68,35.50
Technology,2013-11-16,16,35.90
Technology,2013-11-17,11,35.63
